pos,pos_id,pmt00001,pmt00002,pmt00003,pmt00004,pmt00005,pmt00006,pmt00007,pmt00008,pmt00009,pmt00010,pmt00011,pmt00012,pmt00013,pmt00014,pmt00015,pmt00016,pmt00017,pmt00018,pmt00019,pmt00020,pmt00021,pmt00022,pmt00023,pmt00024,pmt00025,pmt00026,pmt00027,pmt00028,pmt00029,pmt00030,pmt00031,pmt00032,pmt00033,pmt00034,pmt00035,pmt00036,pmt00037,pmt00038,pmt00039,pmt00040,pmt00041,pmt00042,pmt00043,pmt00044,pmt00045,pmt00046,pmt00047,pmt00048,pmt00049,pmt00050,pmt00051,pmt00052,pmt00053,pmt00054,pmt00055,pmt00056,pmt00057,pmt00058,pmt00059,pmt00060,pmt00061,pmt00062,pmt00063,pmt00064,pmt00065,pmt00066,pmt00067,pmt00068,pmt00069,pmt00070,pmt00071,pmt00072,pmt00073,pmt00074,pmt00075,pmt00076,pmt00077,pmt00078,pmt00079,pmt00080,pmt00081,pmt00082,pmt00083,pmt00084,pmt00085,pmt00086,pmt00087,pmt00088,pmt00089,pmt00090,pmt00091,pmt00092,pmt00093,pmt00094,pmt00095,pmt00096,pmt00097,pmt00098,pmt00099,pmt00100,det00001,det00002,det00003,det00004,det00005,det00006,det00007,det00008,det00009,det00010,det00011,det00012,det00013,det00014,det00015,det00016,det00017,det00018,det00019,det00020,det00021,det00022,det00023,det00024,det00025,det00026,det00027,det00028,det00029,det00030,det00031,det00032,det00033,det00034,det00035,det00036,det00037,det00038,det00039,det00040,det00041,det00042,det00043,det00044,det00045,det00046,det00047,det00048,det00049,det00050,det00051,det00052,det00053,det00054,det00055,det00056,det00057,det00058,det00059,det00060,det00061,det00062,det00063,det00064,det00065,det00066,det00067,det00068,det00069,det00070,det00071,det00072,det00073,det00074,det00075,det00076,det00077,det00078,det00079,det00080,det00081,det00082,det00083,det00084,det00085,det00086,det00087,det00088,det00089,det00090,det00091,det00092,det00093,det00094,det00095,det00096,det00097,det00098,det00099,det00100,pmt_avg,pmt_stdev,det_avg,det_stdev
73.5,24.0,-6.9593307999999995e-06,-7.027102600000001e-06,-7.0347246e-06,-7.0183752e-06,-7.017387199999999e-06,-7.0055894e-06,-7.0214146e-06,-7.0083348e-06,-7.0046044e-06,-6.9696184e-06,-6.9667379999999995e-06,-6.9433831999999995e-06,-6.9510458e-06,-6.957915199999999e-06,-6.957233e-06,-6.8611084e-06,-6.907602599999999e-06,-6.927653199999999e-06,-6.926671000000001e-06,-6.9309328e-06,-6.8957352e-06,-6.910006200000001e-06,-6.916301999999999e-06,-6.901282e-06,-6.8972344e-06,-6.9045194e-06,-6.9247341999999995e-06,-6.908332e-06,-6.922722999999999e-06,-6.8939662e-06,-6.920498399999999e-06,-6.927077599999999e-06,-6.920857200000001e-06,-6.920742600000001e-06,-6.928407800000001e-06,-6.9224546e-06,-6.929092399999999e-06,-6.9244428e-06,-6.9340954e-06,-6.9253304e-06,-6.9320047999999995e-06,-6.8574848e-06,-6.8801714e-06,-6.869710599999999e-06,-6.893382799999999e-06,-6.887903599999999e-06,-6.870616e-06,-6.8700708000000005e-06,-6.8772620000000004e-06,-6.8704916e-06,-6.8997580000000005e-06,-6.9025904000000005e-06,-6.8951904e-06,-6.899039599999999e-06,-6.9150804e-06,-6.9125954e-06,-6.91365e-06,-6.921743200000001e-06,-6.915993999999999e-06,-6.9265378e-06,-6.9124654e-06,-6.9150028e-06,-6.9128992e-06,-6.924489399999999e-06,-6.9075332e-06,-6.9308884e-06,-6.8852826e-06,-6.887456600000001e-06,-6.917205200000001e-06,-6.8980002e-06,-6.9175123999999995e-06,-6.9370827999999995e-06,-6.922559e-06,-6.9224366e-06,-6.918429200000001e-06,-6.924491200000001e-06,-6.911739800000001e-06,-6.886977000000001e-06,-6.8874737999999995e-06,-6.8631792000000006e-06,-6.8927620000000005e-06,-6.9053326e-06,-6.882756799999999e-06,-6.914637600000001e-06,-6.9188174e-06,-6.899277999999999e-06,-6.9469487999999995e-06,-6.937661800000001e-06,-6.909493400000001e-06,-6.9288517999999995e-06,-6.920345000000001e-06,-6.9128772e-06,-6.909447599999999e-06,-6.9315206e-06,-6.935054e-06,-6.9330444000000005e-06,-6.919831399999999e-06,-6.936952200000001e-06,-6.9319976000000005e-06,-6.9096369999999986e-06,7.466000000000001e-06,7.4678e-06,7.466000000000001e-06,7.465e-06,7.466000000000001e-06,7.466400000000001e-06,7.467000000000001e-06,7.4654000000000006e-06,7.466400000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.465e-06,7.465e-06,7.466000000000001e-06,7.466800000000002e-06,7.466000000000001e-06,7.466000000000001e-06,7.467000000000001e-06,7.4675999999999994e-06,7.4656e-06,7.466000000000001e-06,7.465800000000001e-06,7.466200000000001e-06,7.4656e-06,7.466000000000001e-06,7.4666e-06,7.467000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.465e-06,7.466000000000001e-06,7.4654000000000006e-06,7.4656e-06,7.466200000000001e-06,7.465e-06,7.4646e-06,7.4656e-06,7.466200000000001e-06,7.467000000000001e-06,7.4668e-06,7.4652e-06,7.4642000000000005e-06,7.4666000000000015e-06,7.464799999999999e-06,7.464e-06,7.4646e-06,7.463e-06,7.4668e-06,7.466000000000001e-06,7.465e-06,7.4654000000000006e-06,7.464e-06,7.464399999999999e-06,7.466000000000001e-06,7.465e-06,7.4668e-06,7.466200000000001e-06,7.4654000000000006e-06,7.465e-06,7.466000000000001e-06,7.467399999999999e-06,7.465e-06,7.468e-06,7.467000000000001e-06,7.4666e-06,7.467000000000001e-06,7.4666e-06,7.467000000000001e-06,7.465e-06,7.467000000000001e-06,7.465e-06,7.466000000000001e-06,7.465800000000001e-06,7.4666e-06,7.467000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.465e-06,7.467000000000001e-06,7.466400000000001e-06,7.4668e-06,7.465800000000001e-06,7.4652e-06,7.464400000000001e-06,7.466000000000001e-06,7.4656e-06,7.466800000000002e-06,7.465e-06,7.466000000000001e-06,7.466000000000001e-06,7.467000000000001e-06,7.466200000000001e-06,7.4652e-06,7.4666000000000015e-06,7.4666000000000015e-06,7.465800000000001e-06,7.466000000000001e-06,7.465800000000001e-06,7.467000000000001e-06,7.466000000000001e-06,-6.921962278e-06,3.606278306321016e-08,7.465932000000004e-06,8.899982975811526e-10
70.4375,23.0,-7.115259e-06,-7.144242e-06,-7.135486e-06,-7.1230681999999995e-06,-7.1398324000000005e-06,-7.1376112e-06,-7.1374146e-06,-7.1316516000000004e-06,-7.106642000000001e-06,-7.0825954e-06,-7.081658600000001e-06,-7.045877199999998e-06,-7.060437000000001e-06,-7.0600034e-06,-7.063834e-06,-6.981251000000001e-06,-7.0180320000000004e-06,-7.0168746e-06,-7.0496973999999995e-06,-7.035944000000001e-06,-7.012023e-06,-7.022561800000001e-06,-7.0205747999999985e-06,-7.023942999999999e-06,-7.003021599999999e-06,-7.0115768e-06,-7.0264816e-06,-7.0065046e-06,-7.028869000000001e-06,-6.993700999999999e-06,-7.033933599999999e-06,-7.028106599999999e-06,-7.028507799999999e-06,-7.0227442e-06,-7.027092199999999e-06,-7.0246822e-06,-7.0323494e-06,-7.0271338e-06,-7.0347568e-06,-7.0340602e-06,-6.9666778000000005e-06,-6.962042e-06,-6.979360200000001e-06,-7.0015526e-06,-6.996733e-06,-6.995317400000001e-06,-6.983509000000001e-06,-6.967389599999999e-06,-6.984027800000001e-06,-6.958451399999999e-06,-7.0091806e-06,-7.019982799999999e-06,-7.0029232e-06,-7.0292464e-06,-7.0356322e-06,-7.034245600000001e-06,-7.0223076e-06,-7.0228352e-06,-7.0327276e-06,-7.031083800000001e-06,-7.0245862e-06,-7.0119104e-06,-7.015425e-06,-7.0239676e-06,-7.0188684e-06,-7.0281868e-06,-7.012475399999999e-06,-6.998225800000001e-06,-7.0289698e-06,-6.998762999999999e-06,-7.0232668e-06,-7.0389447999999995e-06,-7.028956600000001e-06,-7.022699600000001e-06,-7.023529599999999e-06,-7.026539999999999e-06,-7.020535999999999e-06,-6.9933502e-06,-7.0132058e-06,-6.9796216e-06,-7.0078458e-06,-6.999860199999999e-06,-7.013648799999999e-06,-7.0076594e-06,-7.025582e-06,-7.015449800000001e-06,-7.0611554e-06,-7.057032600000001e-06,-7.029361199999999e-06,-7.037275399999999e-06,-7.038861999999999e-06,-7.0296076e-06,-7.035112e-06,-7.0430708e-06,-7.049673999999999e-06,-7.037599000000001e-06,-7.0290774e-06,-7.0435696e-06,-7.0321432e-06,-7.0347286e-06,7.466400000000001e-06,7.4678e-06,7.4652e-06,7.466000000000001e-06,7.465e-06,7.467000000000001e-06,7.466200000000001e-06,7.464799999999999e-06,7.466800000000002e-06,7.466000000000001e-06,7.465e-06,7.4668e-06,7.466000000000001e-06,7.467000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.466200000000001e-06,7.466400000000001e-06,7.467000000000001e-06,7.466400000000001e-06,7.465800000000001e-06,7.467000000000001e-06,7.4654000000000006e-06,7.4652e-06,7.467000000000001e-06,7.466000000000001e-06,7.4666e-06,7.466000000000001e-06,7.4652e-06,7.467000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.4656e-06,7.466000000000001e-06,7.4652e-06,7.464799999999999e-06,7.465e-06,7.465e-06,7.4668e-06,7.466000000000001e-06,7.4654000000000006e-06,7.4652e-06,7.4656e-06,7.4646e-06,7.464e-06,7.466000000000001e-06,7.464e-06,7.4666000000000015e-06,7.4656e-06,7.466000000000001e-06,7.4652e-06,7.464400000000001e-06,7.4646e-06,7.4652e-06,7.464799999999999e-06,7.465800000000001e-06,7.466400000000001e-06,7.4652e-06,7.467000000000001e-06,7.467000000000001e-06,7.4672e-06,7.465e-06,7.4668e-06,7.465800000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.4666e-06,7.466000000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.465e-06,7.4666000000000015e-06,7.466000000000001e-06,7.466400000000001e-06,7.467000000000001e-06,7.466000000000001e-06,7.4666000000000015e-06,7.465e-06,7.467000000000001e-06,7.467000000000001e-06,7.467000000000001e-06,7.4666e-06,7.465e-06,7.465000000000001e-06,7.466000000000001e-06,7.465e-06,7.466000000000001e-06,7.465e-06,7.4666000000000015e-06,7.4666000000000015e-06,7.4675999999999994e-06,7.4654000000000006e-06,7.465e-06,7.4668e-06,7.4678e-06,7.466400000000001e-06,7.4654000000000006e-06,7.464399999999999e-06,7.467000000000001e-06,7.4654000000000006e-06,-7.031056056e-06,3.87214899669195e-08,7.465946000000009e-06,8.48459090518384e-10
67.375,22.0,-7.229837199999999e-06,-7.2567118e-06,-7.2663852e-06,-7.251685600000001e-06,-7.2621462e-06,-7.259014199999999e-06,-7.2579447999999995e-06,-7.2513918000000005e-06,-7.2295564e-06,-7.209715999999999e-06,-7.2033721999999995e-06,-7.170764799999999e-06,-7.180276200000001e-06,-7.1866232e-06,-7.191262800000001e-06,-7.100072800000001e-06,-7.136230799999999e-06,-7.1399122e-06,-7.1697678000000005e-06,-7.1613388000000005e-06,-7.135807800000001e-06,-7.1414346e-06,-7.141043200000001e-06,-7.1553271999999995e-06,-7.124133e-06,-7.1354714e-06,-7.1490032e-06,-7.130178599999999e-06,-7.1504788e-06,-7.116616599999999e-06,-7.1557452000000004e-06,-7.149755399999999e-06,-7.1513968e-06,-7.147273599999999e-06,-7.1458144e-06,-7.1482946000000006e-06,-7.1522892e-06,-7.1533886e-06,-7.1587998e-06,-7.1568566e-06,-7.0830311999999995e-06,-7.080945999999999e-06,-7.102347999999999e-06,-7.120961e-06,-7.1183892e-06,-7.1157392e-06,-7.1040538000000004e-06,-7.0896378e-06,-7.1068072e-06,-7.0815911999999995e-06,-7.1339641999999995e-06,-7.1443644e-06,-7.1347588e-06,-7.1540678e-06,-7.1597762000000005e-06,-7.1618912e-06,-7.1513102e-06,-7.1487024e-06,-7.1546656e-06,-7.1539081999999995e-06,-7.153463e-06,-7.145897000000001e-06,-7.144144400000001e-06,-7.148661799999999e-06,-7.1458162e-06,-7.1516822e-06,-7.1396330000000005e-06,-7.1378436e-06,-7.1505456e-06,-7.1333946e-06,-7.145754600000001e-06,-7.1614617999999995e-06,-7.1525825999999995e-06,-7.1424566e-06,-7.1464972e-06,-7.149097399999999e-06,-7.1450902000000004e-06,-7.1205038e-06,-7.137607399999999e-06,-7.1118174e-06,-7.1340486e-06,-7.129009399999999e-06,-7.1403929999999995e-06,-7.137934599999999e-06,-7.1527456e-06,-7.143172799999999e-06,-7.1850692e-06,-7.186035e-06,-7.160033599999999e-06,-7.1639392e-06,-7.1644582e-06,-7.1597506e-06,-7.1587337999999995e-06,-7.1683926e-06,-7.1732582e-06,-7.1595446e-06,-7.1456692e-06,-7.162565e-06,-7.152744400000001e-06,-7.1598122e-06,7.467000000000001e-06,7.4675999999999994e-06,7.466200000000001e-06,7.466000000000001e-06,7.466800000000002e-06,7.4678e-06,7.466000000000001e-06,7.466000000000001e-06,7.466400000000001e-06,7.465800000000001e-06,7.465800000000001e-06,7.466400000000001e-06,7.4666000000000015e-06,7.467000000000001e-06,7.4668e-06,7.4666000000000015e-06,7.466000000000001e-06,7.467000000000001e-06,7.466000000000001e-06,7.466400000000001e-06,7.465e-06,7.4654000000000006e-06,7.465800000000001e-06,7.466800000000002e-06,7.466000000000001e-06,7.466000000000001e-06,7.466400000000001e-06,7.465e-06,7.4656e-06,7.465e-06,7.466200000000001e-06,7.465800000000001e-06,7.466000000000001e-06,7.4656e-06,7.4654000000000006e-06,7.464799999999999e-06,7.4654000000000006e-06,7.466200000000001e-06,7.466200000000001e-06,7.465e-06,7.464399999999999e-06,7.4656e-06,7.4654000000000006e-06,7.4642000000000005e-06,7.465800000000001e-06,7.4654000000000006e-06,7.462e-06,7.467000000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.465e-06,7.464e-06,7.464399999999999e-06,7.464e-06,7.464e-06,7.4652e-06,7.466200000000001e-06,7.466800000000002e-06,7.466200000000001e-06,7.4656e-06,7.4675999999999994e-06,7.466000000000001e-06,7.467399999999999e-06,7.4656e-06,7.466000000000001e-06,7.466800000000002e-06,7.467000000000001e-06,7.467000000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.464e-06,7.467399999999999e-06,7.465800000000001e-06,7.4652e-06,7.467000000000001e-06,7.466200000000001e-06,7.466400000000001e-06,7.465800000000001e-06,7.467000000000001e-06,7.466400000000001e-06,7.4678e-06,7.466000000000001e-06,7.466000000000001e-06,7.464799999999999e-06,7.466000000000001e-06,7.4654000000000006e-06,7.4656e-06,7.4652e-06,7.466000000000001e-06,7.466400000000001e-06,7.467000000000001e-06,7.467400000000001e-06,7.4652e-06,7.466200000000001e-06,7.4678e-06,7.466200000000001e-06,7.465e-06,7.4652e-06,7.467000000000001e-06,7.466000000000001e-06,-7.155152932000003e-06,3.830304826872846e-08,7.465962000000005e-06,9.634512877352802e-10
64.3125,21.0,-7.3420226e-06,-7.3689436e-06,-7.367437800000001e-06,-7.3602994e-06,-7.367690200000001e-06,-7.3671374e-06,-7.367052e-06,-7.3567698e-06,-7.3386516e-06,-7.3189606e-06,-7.3203595999999985e-06,-7.280181e-06,-7.2892998e-06,-7.295775399999999e-06,-7.300914e-06,-7.2046082000000005e-06,-7.253866799999999e-06,-7.2462648e-06,-7.2790926e-06,-7.2739884000000004e-06,-7.240965e-06,-7.249905599999999e-06,-7.2503976e-06,-7.264162800000001e-06,-7.241775600000001e-06,-7.2428195999999994e-06,-7.2577969999999995e-06,-7.235690800000001e-06,-7.2571650000000015e-06,-7.2244444e-06,-7.2649594e-06,-7.2576156000000005e-06,-7.2602284e-06,-7.2561498e-06,-7.2579776e-06,-7.260595e-06,-7.2614592e-06,-7.2585091999999995e-06,-7.2688171999999995e-06,-7.263574999999999e-06,-7.1833666e-06,-7.189767200000001e-06,-7.211041800000001e-06,-7.2330402e-06,-7.2253806e-06,-7.225786e-06,-7.2124168e-06,-7.1959744000000005e-06,-7.210182999999999e-06,-7.1895824e-06,-7.2407138e-06,-7.2514752e-06,-7.2450705999999995e-06,-7.2644704e-06,-7.273169e-06,-7.270887e-06,-7.2600354e-06,-7.2541274e-06,-7.267198e-06,-7.2605796e-06,-7.2600602e-06,-7.254410400000001e-06,-7.2558357999999995e-06,-7.2567434e-06,-7.2576416e-06,-7.2632384000000006e-06,-7.2463876e-06,-7.2478172e-06,-7.2678372e-06,-7.24434e-06,-7.2557666e-06,-7.2680364e-06,-7.2633978e-06,-7.2517542e-06,-7.2562322e-06,-7.255172e-06,-7.253854e-06,-7.229198600000001e-06,-7.2523607999999995e-06,-7.2120002e-06,-7.241581399999999e-06,-7.1853906000000005e-06,-7.2501282e-06,-7.2456154e-06,-7.260759e-06,-7.2509028e-06,-7.2984748e-06,-7.2973195999999995e-06,-7.271909199999999e-06,-7.2733772e-06,-7.279275799999999e-06,-7.2760010000000005e-06,-7.2703596e-06,-7.2800476000000005e-06,-7.2808743999999995e-06,-7.2671778000000004e-06,-7.2575648e-06,-7.273981400000001e-06,-7.2633982e-06,-7.2673602000000005e-06,7.467000000000001e-06,7.467000000000001e-06,7.4654000000000006e-06,7.465800000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.467000000000001e-06,7.464799999999999e-06,7.466000000000001e-06,7.466000000000001e-06,7.464400000000001e-06,7.465e-06,7.4666000000000015e-06,7.4666e-06,7.467000000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.467000000000001e-06,7.467000000000001e-06,7.466400000000001e-06,7.465e-06,7.466000000000001e-06,7.464400000000001e-06,7.467000000000001e-06,7.466400000000001e-06,7.466200000000001e-06,7.467000000000001e-06,7.4656e-06,7.465e-06,7.4656e-06,7.465e-06,7.465e-06,7.4666e-06,7.466000000000001e-06,7.466000000000001e-06,7.465800000000001e-06,7.467399999999999e-06,7.466000000000001e-06,7.466800000000002e-06,7.465e-06,7.4652e-06,7.4666e-06,7.466000000000001e-06,7.4656e-06,7.465e-06,7.4652e-06,7.4654000000000006e-06,7.466000000000001e-06,7.465e-06,7.4666000000000015e-06,7.465e-06,7.4654000000000006e-06,7.4642000000000005e-06,7.465e-06,7.466000000000001e-06,7.4656e-06,7.466800000000002e-06,7.466000000000001e-06,7.467000000000001e-06,7.466000000000001e-06,7.4675999999999994e-06,7.465e-06,7.4666000000000015e-06,7.467000000000001e-06,7.4668e-06,7.466000000000001e-06,7.466200000000001e-06,7.467000000000001e-06,7.4666000000000015e-06,7.466000000000001e-06,7.464799999999999e-06,7.466000000000001e-06,7.465800000000001e-06,7.4672e-06,7.4678e-06,7.4668e-06,7.466000000000001e-06,7.466200000000001e-06,7.466400000000001e-06,7.4654000000000006e-06,7.4672e-06,7.467000000000001e-06,7.4652e-06,7.466000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.4654000000000006e-06,7.465800000000001e-06,7.4656e-06,7.4656e-06,7.467000000000001e-06,7.468e-06,7.465800000000001e-06,7.4654000000000006e-06,7.468e-06,7.466400000000001e-06,7.466000000000001e-06,7.465800000000001e-06,7.465800000000001e-06,7.466000000000001e-06,-7.2638217440000025e-06,3.944604103646609e-08,7.4660580000000064e-06,8.086876761618194e-10
61.25,20.0,-7.4367376e-06,-7.489170999999999e-06,-7.473451800000001e-06,-7.467532399999999e-06,-7.4686102e-06,-7.4637945999999995e-06,-7.4649158e-06,-7.4667558e-06,-7.4392784e-06,-7.4232802e-06,-7.416706200000001e-06,-7.3861872e-06,-7.384744e-06,-7.3995402e-06,-7.3951238e-06,-7.3067148e-06,-7.3503398e-06,-7.3531802e-06,-7.374847599999999e-06,-7.379474e-06,-7.3417104e-06,-7.355417600000001e-06,-7.351527000000001e-06,-7.370094599999999e-06,-7.3684169999999995e-06,-7.3501722e-06,-7.3567204e-06,-7.3362374e-06,-7.3585242000000005e-06,-7.3014620000000005e-06,-7.348126e-06,-7.3633758e-06,-7.3528948e-06,-7.363442000000001e-06,-7.356778800000001e-06,-7.367756599999999e-06,-7.358473199999999e-06,-7.36277e-06,-7.369628799999999e-06,-7.365777199999999e-06,-7.2790802e-06,-7.2906746e-06,-7.3086210000000014e-06,-7.3391656e-06,-7.3292994e-06,-7.318567599999999e-06,-7.310228800000001e-06,-7.2981628e-06,-7.312294599999999e-06,-7.2898916e-06,-7.3381996e-06,-7.352213600000001e-06,-7.342663999999999e-06,-7.3651954e-06,-7.375027000000001e-06,-7.37805e-06,-7.3569966e-06,-7.3613384e-06,-7.363179599999999e-06,-7.36621e-06,-7.361769999999999e-06,-7.3560514e-06,-7.355190800000001e-06,-7.364866200000001e-06,-7.3575488e-06,-7.371794199999999e-06,-7.3471096e-06,-7.3604538e-06,-7.3662096e-06,-7.348678800000001e-06,-7.3603524e-06,-7.3720696e-06,-7.362220400000001e-06,-7.357961800000001e-06,-7.3532564e-06,-7.3637626e-06,-7.352468199999999e-06,-7.3325882e-06,-7.3386932000000005e-06,-7.3220166000000004e-06,-7.338703e-06,-7.283332000000001e-06,-7.350963399999999e-06,-7.351767400000001e-06,-7.3598835999999986e-06,-7.354382600000001e-06,-7.4011414e-06,-7.4024288e-06,-7.3723446000000006e-06,-7.3788256e-06,-7.3812578e-06,-7.3778618000000005e-06,-7.3708924e-06,-7.3857938e-06,-7.3803958000000005e-06,-7.36995e-06,-7.3556138000000004e-06,-7.3734898e-06,-7.351894000000001e-06,-7.3735192e-06,7.466200000000001e-06,7.466800000000002e-06,7.466000000000001e-06,7.467000000000001e-06,7.465800000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.467399999999999e-06,7.4656e-06,7.466000000000001e-06,7.466000000000001e-06,7.4666e-06,7.4675999999999994e-06,7.4656e-06,7.464399999999999e-06,7.466000000000001e-06,7.4668e-06,7.465e-06,7.4668e-06,7.465e-06,7.465e-06,7.466000000000001e-06,7.467000000000001e-06,7.467000000000001e-06,7.467000000000001e-06,7.464399999999999e-06,7.4656e-06,7.466000000000001e-06,7.4652e-06,7.466000000000001e-06,7.466200000000001e-06,7.465800000000001e-06,7.466000000000001e-06,7.4668e-06,7.465e-06,7.466000000000001e-06,7.466200000000001e-06,7.466000000000001e-06,7.464799999999999e-06,7.4656e-06,7.4666e-06,7.464799999999999e-06,7.465e-06,7.466000000000001e-06,7.465800000000001e-06,7.467000000000001e-06,7.465e-06,7.466000000000001e-06,7.4652e-06,7.464799999999999e-06,7.464e-06,7.464199999999999e-06,7.4666e-06,7.466200000000001e-06,7.4666e-06,7.4654000000000006e-06,7.4670000000000015e-06,7.466200000000001e-06,7.467399999999999e-06,7.464799999999999e-06,7.466400000000001e-06,7.467000000000001e-06,7.467000000000001e-06,7.466200000000001e-06,7.467000000000001e-06,7.4666000000000015e-06,7.466000000000001e-06,7.4652e-06,7.465800000000001e-06,7.466400000000001e-06,7.466000000000001e-06,7.4656e-06,7.467000000000001e-06,7.468e-06,7.466000000000001e-06,7.466400000000001e-06,7.467000000000001e-06,7.466200000000001e-06,7.4672e-06,7.4668e-06,7.4654000000000006e-06,7.465800000000001e-06,7.466000000000001e-06,7.4666000000000015e-06,7.4652e-06,7.465e-06,7.465e-06,7.4656e-06,7.466200000000001e-06,7.467399999999999e-06,7.466000000000001e-06,7.466000000000001e-06,7.466800000000002e-06,7.466800000000002e-06,7.465e-06,7.465e-06,7.465800000000001e-06,7.467000000000001e-06,-7.365342553999997e-06,4.0698125111029464e-08,7.466034000000003e-06,8.155335367079602e-10
58.1875,19.0,-7.5402317999999996e-06,-7.5985688e-06,-7.5836797999999995e-06,-7.577244800000001e-06,-7.5759558e-06,-7.5677958e-06,-7.574912599999999e-06,-7.568542799999999e-06,-7.5464578e-06,-7.5272768000000005e-06,-7.5240428000000005e-06,-7.4885702e-06,-7.4908422e-06,-7.5048974e-06,-7.5042284e-06,-7.415232799999999e-06,-7.4571648e-06,-7.4558934e-06,-7.478602599999999e-06,-7.4826388e-06,-7.4480394e-06,-7.4598234e-06,-7.4569844e-06,-7.4753128e-06,-7.479175400000001e-06,-7.4504618e-06,-7.4649206e-06,-7.4446813999999995e-06,-7.4690952e-06,-7.4026648e-06,-7.457107200000001e-06,-7.4700214e-06,-7.4631701999999994e-06,-7.464888200000001e-06,-7.4624548000000005e-06,-7.4719366e-06,-7.4681336e-06,-7.4689082e-06,-7.477207e-06,-7.4708126000000005e-06,-7.3887144e-06,-7.3938988e-06,-7.415518399999999e-06,-7.442548200000001e-06,-7.437825e-06,-7.4277782e-06,-7.419234e-06,-7.402514999999999e-06,-7.421879200000001e-06,-7.395931800000001e-06,-7.444367e-06,-7.4614442e-06,-7.451132799999999e-06,-7.471338e-06,-7.4811936e-06,-7.4807011999999995e-06,-7.4680024e-06,-7.4631534e-06,-7.4674339999999995e-06,-7.470503e-06,-7.4716196e-06,-7.459255200000001e-06,-7.462575000000001e-06,-7.4698756e-06,-7.4652886e-06,-7.4740130000000005e-06,-7.4541646e-06,-7.4630076e-06,-7.4765896e-06,-7.4536205999999994e-06,-7.4664804000000005e-06,-7.4761973999999996e-06,-7.469935000000001e-06,-7.4621163999999994e-06,-7.465148600000001e-06,-7.4681854e-06,-7.461496e-06,-7.437786599999999e-06,-7.4467158e-06,-7.4286248e-06,-7.4480934e-06,-7.3870881999999995e-06,-7.4588295999999994e-06,-7.456744399999999e-06,-7.469841800000001e-06,-7.4593796e-06,-7.508503399999999e-06,-7.507885e-06,-7.484431e-06,-7.4861682e-06,-7.489970200000001e-06,-7.4825252e-06,-7.478740200000001e-06,-7.4958596e-06,-7.492901e-06,-7.4786404e-06,-7.463618400000001e-06,-7.481108600000001e-06,-7.461023999999999e-06,-7.4805346e-06,7.466000000000001e-06,7.466000000000001e-06,7.4654000000000006e-06,7.4668e-06,7.466400000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.4654000000000006e-06,7.464799999999999e-06,7.4656e-06,7.4656e-06,7.467000000000001e-06,7.464199999999999e-06,7.4654000000000006e-06,7.467000000000001e-06,7.465800000000001e-06,7.4652e-06,7.4652e-06,7.466000000000001e-06,7.466000000000001e-06,7.464799999999999e-06,7.4652e-06,7.464e-06,7.467000000000001e-06,7.466000000000001e-06,7.466200000000001e-06,7.468e-06,7.465e-06,7.466000000000001e-06,7.465800000000001e-06,7.466000000000001e-06,7.4666000000000015e-06,7.466200000000001e-06,7.4656e-06,7.466000000000001e-06,7.466000000000001e-06,7.466000000000001e-06,7.465800000000001e-06,7.465e-06,7.4646e-06,7.4654000000000006e-06,7.465e-06,7.465e-06,7.466000000000001e-06,7.4652e-06,7.464399999999999e-06,7.4652e-06,7.467000000000001e-06,7.466000000000001e-06,7.4654000000000006e-06,7.465e-06,7.465e-06,7.4638e-06,7.464199999999999e-06,7.465e-06,7.4654000000000006e-06,7.466000000000001e-06,7.465800000000001e-06,7.466400000000001e-06,7.466000000000001e-06,7.467399999999999e-06,7.464199999999999e-06,7.467000000000001e-06,7.466400000000001e-06,7.4666000000000015e-06,7.466000000000001e-06,7.4675999999999994e-06,7.467000000000001e-06,7.467000000000001e-06,7.466000000000001e-06,7.4646e-06,7.465800000000001e-06,7.465e-06,7.465800000000001e-06,7.468e-06,7.4672e-06,7.466000000000001e-06,7.4654000000000006e-06,7.466800000000002e-06,7.467000000000001e-06,7.467000000000001e-06,7.4652e-06,7.464e-06,7.465e-06,7.465800000000001e-06,7.466000000000001e-06,7.4656e-06,7.465e-06,7.465e-06,7.4654000000000006e-06,7.464799999999999e-06,7.4672e-06,7.4652e-06,7.466000000000001e-06,7.4678e-06,7.4666000000000015e-06,7.465e-06,7.466400000000001e-06,7.465800000000001e-06,7.466000000000001e-06,-7.471982744000001e-06,4.090109009262853e-08,7.465804000000005e-06,9.020649711200662e-10
